episode,episode_reward,avg_total_q,avg_total_w,switches,collisions_sum,arrivals_sum
101,-977.4499999999987,1.19,6.43,408,0,233
102,-1026.149999999999,1.0766666666666667,10.871666666666666,212,0,232
103,-838.1499999999977,1.05,5.176666666666667,304,0,233
104,-692.3499999999984,0.8866666666666667,4.316666666666666,204,0,233
105,-757.2999999999986,0.9633333333333334,4.651666666666666,195,0,233
106,-819.449999999999,1.0433333333333332,4.763333333333334,216,0,233
107,-586.9999999999986,0.7766666666666666,3.355,360,0,233
108,-883.3499999999993,1.105,5.403333333333333,225,0,233
109,-595.7499999999985,0.7833333333333333,3.546666666666667,266,0,233
110,-725.0999999999988,0.9333333333333333,4.198333333333333,332,0,233
111,-483.3500000000002,0.6616666666666666,2.76,162,0,233
112,-651.6999999999985,0.8583333333333333,3.6616666666666666,173,0,233
113,-794.5499999999989,1.0166666666666666,4.583333333333333,246,0,233
114,-815.1499999999978,1.0283333333333333,4.94,320,0,233
115,-543.5999999999988,0.74,2.848333333333333,202,0,233
116,-428.84999999999985,0.6016666666666667,2.3233333333333333,229,0,233
117,-806.8999999999984,1.02,4.845,298,0,233
118,-454.45000000000033,0.6333333333333333,2.4566666666666666,239,0,233
119,-505.8999999999992,0.6816666666666666,3.0016666666666665,279,0,233
120,-1127.3000000000002,1.3783333333333334,6.94,370,0,236
121,-1115.2499999999982,1.3583333333333334,7.038333333333333,317,0,236
122,-849.3499999999988,1.0683333333333334,5.196666666666666,222,0,237
123,-1379.0500000000013,1.6716666666666666,8.321666666666667,290,0,236
124,-984.7499999999985,1.205,6.398333333333333,278,0,236
125,-1203.8999999999992,1.4633333333333334,7.475,350,0,237
126,-866.3999999999985,1.1083333333333334,4.723333333333334,369,0,236
127,-885.3999999999983,1.1116666666666666,5.358333333333333,217,0,237
128,-1126.8499999999983,1.3816666666666666,6.845,311,0,236
129,-1126.199999999999,1.38,6.883333333333334,250,0,236
130,-1061.4499999999982,1.2933333333333332,6.805,330,0,236
131,-1239.7500000000016,1.4916666666666667,7.99,345,0,237
132,-811.049999999998,1.02,5.02,345,0,237
133,-1170.150000000001,1.435,7.07,258,0,237
134,-1242.5000000000005,1.5116666666666667,7.6,304,0,236
135,-974.249999999998,1.205,6.068333333333333,210,0,236
136,-1040.2499999999986,1.275,6.59,208,0,237
137,-2635.4000000000065,2.54,29.42,256,0,236
138,-1220.9499999999994,1.4883333333333333,7.441666666666666,264,0,236
139,-955.5999999999976,1.1866666666666668,5.876666666666667,204,0,236
140,-767.1499999999982,0.9983333333333333,4.221666666666667,177,0,240
141,-705.4499999999988,0.915,4.101666666666667,210,0,238
142,-991.9999999999991,1.2166666666666666,6.415,247,0,239
143,-764.9499999999986,0.9816666666666667,4.5616666666666665,186,0,242
144,-843.0499999999984,1.075,4.883333333333334,178,0,241
145,-818.1999999999981,1.05,4.665,192,0,241
146,-1630.6500000000053,1.5966666666666667,18.613333333333333,180,0,239
147,-789.3999999999983,1.0066666666666666,4.775,157,0,241
148,-1448.0000000000057,1.3983333333333334,17.338333333333335,139,0,241
149,-758.4499999999988,0.9766666666666667,4.421666666666667,227,0,240
150,-985.0499999999985,1.1933333333333334,6.766666666666667,207,0,241
151,-824.8999999999985,1.02,5.631666666666667,172,0,243
152,-650.2499999999986,0.8533333333333334,3.85,184,0,243
153,-639.4999999999986,0.8366666666666667,3.85,241,0,242
154,-624.4999999999991,0.8366666666666667,3.316666666666667,192,0,240
155,-738.6499999999991,0.9466666666666667,4.453333333333333,235,0,241
156,-716.8499999999991,0.925,4.285,172,0,240
157,-747.3499999999983,0.9666666666666667,4.315,222,0,242
158,-657.5999999999987,0.8633333333333333,3.865,151,0,243
159,-1030.9499999999985,1.25,6.8933333333333335,241,0,239
160,-1026.2999999999984,1.2516666666666667,6.671666666666667,293,0,235
161,-905.1499999999988,1.135,5.443333333333333,232,0,235
162,-1345.100000000002,1.5533333333333332,10.058333333333334,193,0,235
163,-1188.9499999999973,1.4116666666666666,8.263333333333334,223,0,235
164,-1521.8499999999997,1.725,11.85,226,0,235
165,-1575.0000000000016,1.82,11.271666666666667,282,0,235
166,-1032.199999999998,1.26,6.618333333333333,300,0,235
167,-1178.7499999999977,1.4166666666666667,7.733333333333333,321,0,235
168,-848.2999999999979,1.0733333333333333,5.028333333333333,204,0,235
169,-1027.8499999999988,1.2716666666666667,6.213333333333333,212,0,235
170,-1078.9499999999973,1.2916666666666667,7.496666666666667,235,0,235
171,-1273.7000000000007,1.5333333333333334,8.168333333333333,201,0,235
172,-1066.4999999999995,1.3266666666666667,6.138333333333334,294,0,233
173,-1161.9499999999991,1.4016666666666666,7.555,269,0,236
174,-1002.4999999999972,1.235,6.2683333333333335,207,0,235
175,-710.6999999999985,0.9283333333333333,3.953333333333333,139,0,236
176,-1721.5000000000005,1.9316666666666666,13.491666666666667,239,0,233
177,-1161.8999999999983,1.405,7.4783333333333335,201,0,233
178,-1106.799999999998,1.3533333333333333,6.923333333333333,193,0,234
179,-1092.8999999999976,1.3216666666666668,7.221666666666667,190,0,235
180,-1252.2000000000023,1.555,6.928333333333334,243,0,239
181,-1137.800000000001,1.4233333333333333,6.295,204,0,239
182,-848.1499999999978,1.1,4.445,185,0,242
183,-1124.9500000000007,1.4,6.406666666666666,226,0,239
184,-1137.800000000001,1.4233333333333333,6.295,211,0,239
185,-1124.1500000000003,1.405,6.3133333333333335,191,0,241
186,-1137.800000000001,1.4233333333333333,6.295,221,0,239
187,-1123.4500000000005,1.41,6.136666666666667,222,0,239
188,-1060.55,1.3233333333333333,6.141666666666667,211,0,240
189,-1254.450000000001,1.5416666666666667,7.343333333333334,222,0,239
190,-1324.550000000001,1.625,7.671666666666667,268,0,240
191,-1106.1000000000006,1.38,6.281666666666666,195,0,241
192,-1296.8000000000025,1.59,7.575,220,0,239
193,-1116.5000000000005,1.3816666666666666,6.598333333333334,182,0,241
194,-1124.9500000000007,1.4,6.406666666666666,270,0,239
195,-950.2499999999973,1.215,5.053333333333334,222,0,239
196,-1357.5000000000005,1.6566666666666667,7.998333333333333,246,0,239
197,-1382.4000000000003,1.6833333333333333,8.211666666666666,245,0,241
198,-1517.6500000000024,1.8166666666666667,9.5,245,0,241
199,-1338.9500000000005,1.6316666666666666,7.995,266,0,242
200,-728.5999999999991,0.975,3.5183333333333335,219,0,247
201,-776.8999999999987,1.0233333333333334,3.9466666666666668,231,0,246
202,-866.4999999999998,1.1166666666666667,4.705,195,0,247
203,-785.5499999999988,1.0316666666666667,4.058333333333334,207,0,248
204,-778.5499999999989,1.02,4.1033333333333335,222,0,247
205,-884.9999999999992,1.13,5.0,209,0,246
206,-1018.5999999999992,1.2616666666666667,6.273333333333333,163,0,246
207,-811.9999999999998,1.045,4.596666666666667,156,0,246
208,-845.0499999999992,1.0933333333333333,4.548333333333333,195,0,246
209,-748.3999999999996,0.9916666666666667,3.8016666666666667,167,0,249
210,-855.4499999999986,1.0916666666666666,4.925,161,0,246
211,-756.2999999999995,1.005,3.7316666666666665,166,0,247
212,-616.5999999999996,0.8283333333333334,3.315,117,0,247
213,-862.7499999999987,1.11,4.74,178,0,247
214,-743.9499999999988,0.9766666666666667,3.96,146,0,247
215,-720.5999999999983,0.9566666666666667,3.6816666666666666,166,0,247
216,-746.5499999999988,0.9883333333333333,3.795,153,0,246
217,-944.8999999999986,1.2,5.306666666666667,163,0,246
218,-944.8999999999986,1.2,5.306666666666667,191,0,246
219,-863.5999999999995,1.1016666666666666,4.988333333333333,200,0,247
220,-1157.6500000000012,1.34,9.03,192,0,241
221,-1011.649999999998,1.2483333333333333,6.365,179,0,242
222,-1014.499999999998,1.2516666666666667,6.411666666666667,187,0,243
223,-856.3999999999982,1.08,5.261666666666667,188,0,243
224,-944.7499999999985,1.1966666666666668,5.375,186,0,242
225,-947.3999999999991,1.185,5.733333333333333,177,0,242
226,-936.5999999999985,1.1733333333333333,5.66,172,0,240
227,-941.9999999999978,1.17,5.901666666666666,177,0,241
228,-1449.7500000000011,1.7033333333333334,10.016666666666667,238,0,241
229,-1077.0499999999986,1.3483333333333334,6.145,194,0,242
230,-927.2499999999983,1.1666666666666667,5.5216666666666665,174,0,242
231,-1268.7000000000003,1.5316666666666667,8.125,232,0,243
232,-1131.9499999999996,1.3966666666666667,6.783333333333333,229,0,241
233,-1665.1500000000053,1.735,16.47833333333333,177,0,242
234,-805.349999999999,1.0316666666666667,4.666666666666667,176,0,241
235,-1150.2000000000014,1.3933333333333333,7.513333333333334,190,0,242
236,-930.2499999999987,1.1566666666666667,5.883333333333334,173,0,243
237,-841.3499999999987,1.0783333333333334,4.766666666666667,139,0,241
238,-1195.6500000000008,1.4516666666666667,7.64,210,0,243
239,-1207.2500000000016,1.455,7.945,205,0,242
240,-910.5499999999975,1.145,5.463333333333333,179,0,241
241,-957.4499999999982,1.22,5.196666666666666,170,0,241
242,-1052.049999999998,1.3083333333333333,6.241666666666666,203,0,242
243,-1060.250000000001,1.32,6.243333333333333,198,0,241
244,-1087.6499999999999,1.3266666666666667,7.005,192,0,240
245,-1035.1499999999985,1.29,6.138333333333334,183,0,242
246,-1150.1000000000006,1.4233333333333333,6.76,209,0,242
247,-893.4499999999994,1.13,5.26,155,0,239
248,-1034.8499999999985,1.29,6.138333333333334,185,0,242
249,-1180.2499999999993,1.4483333333333333,7.155,222,0,242
250,-1033.3499999999988,1.2766666666666666,6.3566666666666665,203,0,241
251,-911.3999999999986,1.1483333333333334,5.415,185,0,243
252,-919.6499999999984,1.125,6.226666666666667,224,0,241
253,-903.6999999999987,1.135,5.461666666666667,191,0,239
254,-1195.149999999999,1.4633333333333334,7.301666666666667,211,0,242
255,-1102.95,1.355,6.816666666666666,196,0,241
256,-914.9499999999991,1.1583333333333334,5.323333333333333,149,0,243
257,-977.0499999999979,1.2066666666666668,6.243333333333333,153,0,243
258,-1098.9999999999995,1.3283333333333334,7.3566666666666665,180,0,242
259,-912.9499999999974,1.1333333333333333,5.845,149,0,242
260,-1030.8999999999983,1.26,6.6883333333333335,204,0,243
261,-738.7499999999985,0.9616666666666667,4.148333333333333,157,0,242
262,-957.349999999999,1.185,6.066666666666666,204,0,243
263,-709.4499999999982,0.925,4.0616666666666665,163,0,242
264,-868.2499999999987,1.09,5.321666666666666,204,0,240
265,-846.2999999999987,1.0833333333333333,4.793333333333333,172,0,242
266,-817.1999999999987,1.04,4.875,175,0,243
267,-1193.0000000000002,1.4333333333333333,7.92,235,0,242
268,-853.3999999999983,1.0816666666666668,5.09,193,0,242
269,-1040.899999999998,1.2916666666666667,6.25,213,0,242
270,-842.6999999999988,1.065,5.125,183,0,243
271,-1050.7999999999988,1.285,6.738333333333333,190,0,241
272,-957.649999999999,1.185,6.066666666666666,201,0,243
273,-784.0999999999976,1.0066666666666666,4.548333333333333,188,0,241
274,-1105.1999999999998,1.34,7.245,228,0,243
275,-1043.2999999999993,1.28,6.641666666666667,197,0,243
276,-947.6999999999978,1.1583333333333334,6.345,204,0,243
277,-960.7999999999978,1.2033333333333334,5.7,209,0,242
278,-1120.9499999999994,1.3516666666666666,7.466666666666667,240,0,241
279,-864.8499999999985,1.085,5.361666666666666,186,0,242
280,-913.749999999998,1.1533333333333333,5.316666666666666,199,0,239
281,-1123.0999999999997,1.375,6.976666666666667,195,0,240
282,-831.5499999999982,1.045,5.196666666666666,183,0,239
283,-866.2499999999983,1.0966666666666667,5.091666666666667,177,0,238
284,-1120.0499999999981,1.37,6.993333333333333,204,0,239
285,-880.1999999999982,1.1083333333333334,5.288333333333333,180,0,239
286,-1006.6999999999983,1.2433333333333334,6.245,209,0,239
287,-971.2999999999981,1.2116666666666667,5.833333333333333,210,0,238
288,-840.8999999999984,1.0566666666666666,5.218333333333334,204,0,239
289,-839.4999999999981,1.0633333333333332,5.0,182,0,238
290,-900.4999999999984,1.1283333333333334,5.455,215,0,239
291,-886.5999999999981,1.125,5.09,193,0,238
292,-955.0999999999979,1.1933333333333334,5.745,205,0,239
293,-922.8499999999985,1.1533333333333333,5.598333333333334,212,0,238
294,-943.7499999999978,1.1816666666666666,5.635,184,0,238
295,-1046.0999999999985,1.3066666666666666,6.016666666666667,201,0,238
296,-976.0499999999977,1.205,6.163333333333333,211,0,239
297,-955.0999999999979,1.1933333333333334,5.745,209,0,239
298,-903.3999999999984,1.135,5.41,182,0,238
299,-1143.5500000000002,1.405,6.905,208,0,238
300,-1292.5500000000002,1.6016666666666666,7.176666666666667,232,0,241
301,-1129.15,1.41,6.32,229,0,241
302,-1033.6999999999991,1.295,5.951666666666667,203,0,243
303,-1313.250000000001,1.6283333333333334,7.205,249,0,240
304,-1146.3999999999994,1.4266666666666667,6.493333333333333,219,0,240
305,-1210.2500000000002,1.505,6.765,225,0,242
306,-1186.8000000000004,1.47,6.865,194,0,243
307,-1123.7499999999993,1.4,6.411666666666667,221,0,242
308,-1272.3500000000001,1.58,7.045,228,0,242
309,-1206.7499999999993,1.4933333333333334,6.95,218,0,243
310,-1210.899999999999,1.5083333333333333,6.696666666666666,242,0,242
311,-1142.4999999999993,1.4183333333333332,6.608333333333333,208,0,243
312,-1200.9999999999993,1.5,6.566666666666666,269,0,242
313,-1181.8999999999994,1.4583333333333333,6.93,280,0,242
314,-894.9999999999987,1.1483333333333334,4.84,246,0,244
315,-1228.3000000000002,1.4983333333333333,7.536666666666667,217,0,242
316,-1135.7499999999989,1.4266666666666667,6.148333333333333,213,0,240
317,-1387.1000000000017,1.6766666666666667,8.496666666666666,289,0,240
318,-1025.8999999999983,1.295,5.693333333333333,211,0,244
319,-1129.999999999999,1.4233333333333333,6.071666666666666,219,0,243
320,-853.6499999999986,1.0816666666666668,5.053333333333334,171,0,239
321,-967.1499999999984,1.185,6.366666666666666,181,0,239
322,-913.8999999999986,1.1483333333333334,5.441666666666666,177,0,239
323,-636.249999999999,0.8366666666666667,3.6866666666666665,166,0,239
324,-801.4499999999989,1.005,5.195,173,0,240
325,-697.3499999999988,0.9016666666666666,4.185,181,0,240
326,-811.0999999999991,1.0316666666666667,4.826666666666667,192,0,240
327,-946.1499999999991,1.1666666666666667,6.1066666666666665,204,0,239
328,-1062.6499999999987,1.295,6.891666666666667,214,0,240
329,-829.9999999999985,1.06,4.795,157,0,239
330,-780.3999999999987,1.0033333333333334,4.5216666666666665,157,0,239
331,-626.6999999999988,0.8266666666666667,3.65,138,0,240
332,-1070.6999999999982,1.31,6.83,202,0,240
333,-960.2499999999985,1.1816666666666666,6.226666666666667,178,0,239
334,-957.7499999999985,1.1916666666666667,5.905,175,0,240
335,-555.4999999999995,0.745,3.2266666666666666,143,0,240
336,-963.9499999999988,1.2,5.911666666666667,178,0,240
337,-780.3999999999987,1.0033333333333334,4.5216666666666665,159,0,239
338,-1151.0999999999997,1.3866666666666667,7.648333333333333,198,0,239
339,-1139.4999999999986,1.3883333333333334,7.221666666666667,181,0,239
340,-707.8499999999995,0.915,4.183333333333334,178,0,239
341,-832.949999999999,1.0533333333333332,5.04,152,0,237
342,-1025.1499999999992,1.2266666666666666,7.2683333333333335,169,0,238
343,-850.7999999999993,1.0533333333333332,5.66,160,0,240
344,-564.3499999999993,0.7633333333333333,3.07,140,0,239
345,-801.0999999999985,1.0233333333333334,4.678333333333334,174,0,237
346,-629.6999999999995,0.8066666666666666,4.216666666666667,153,0,238
347,-654.9999999999997,0.865,3.618333333333333,169,0,237
348,-657.5999999999995,0.8683333333333333,3.6366666666666667,143,0,238
349,-749.2999999999984,0.955,4.623333333333333,167,0,238
350,-701.9499999999987,0.9183333333333333,3.9366666666666665,165,0,239
351,-919.6499999999993,1.1233333333333333,6.275,201,0,240
352,-561.6500000000001,0.75,3.3116666666666665,172,0,240
353,-956.3499999999983,1.17,6.345,199,0,238
354,-890.0499999999995,1.115,5.476666666666667,180,0,239
355,-563.7999999999993,0.7516666666666667,3.3533333333333335,130,0,240
356,-799.8499999999991,1.015,4.868333333333333,166,0,238
357,-629.1499999999994,0.84,3.38,159,0,239
358,-987.0499999999986,1.2033333333333334,6.59,195,0,239
359,-810.7999999999986,1.0266666666666666,4.943333333333333,181,0,238
360,-1117.849999999999,1.3966666666666667,6.26,219,0,239
361,-1017.399999999998,1.295,5.36,214,0,238
362,-1122.9499999999998,1.3633333333333333,7.24,225,0,239
363,-1579.250000000002,1.8666666666666667,10.351666666666667,285,0,240
364,-968.549999999998,1.2183333333333333,5.585,223,0,240
365,-1273.7999999999993,1.55,7.7683333333333335,267,0,239
366,-1117.849999999999,1.3966666666666667,6.26,239,0,239
367,-1076.3999999999996,1.3516666666666666,5.946666666666666,250,0,238
368,-1153.650000000001,1.4283333333333332,6.695,247,0,240
369,-1104.2500000000005,1.365,6.516666666666667,299,0,239
370,-885.0499999999996,1.1316666666666666,4.883333333333334,237,0,241
371,-1129.3499999999997,1.4,6.551666666666667,247,0,238
372,-1247.1999999999994,1.515,7.705,317,0,241
373,-1006.9499999999985,1.2783333333333333,5.426666666666667,230,0,241
374,-1403.9499999999996,1.6866666666666668,8.836666666666666,288,0,239
375,-990.2499999999985,1.2516666666666667,5.52,225,0,241
376,-1210.5999999999988,1.485,7.191666666666666,292,0,239
377,-989.7999999999987,1.23,6.003333333333333,249,0,240
378,-1130.4000000000012,1.3883333333333334,6.858333333333333,269,0,239
379,-1177.3500000000008,1.4283333333333332,7.485,287,0,240
380,-921.949999999997,1.155,5.601666666666667,246,0,246
381,-1063.749999999998,1.3033333333333332,6.718333333333334,305,0,246
382,-703.9999999999974,0.9383333333333334,3.6066666666666665,170,0,246
383,-1017.349999999998,1.2333333333333334,6.891666666666667,264,0,246
384,-636.8999999999984,0.835,3.76,274,0,246
385,-670.9999999999974,0.8716666666666667,4.066666666666666,229,0,246
386,-715.3499999999983,0.9383333333333334,3.965,180,0,246
387,-745.2499999999976,0.9783333333333334,3.9816666666666665,210,0,246
388,-779.9999999999973,0.9983333333333333,4.65,221,0,246
389,-718.7999999999977,0.9433333333333334,3.95,198,0,246
390,-652.3499999999976,0.8733333333333333,3.435,189,0,246
391,-781.2999999999979,1.02,4.203333333333333,175,0,246
392,-705.3499999999974,0.9333333333333333,3.7516666666666665,174,0,246
393,-757.6999999999979,0.9966666666666667,3.9566666666666666,189,0,246
394,-703.9999999999974,0.9383333333333334,3.6066666666666665,180,0,246
395,-796.099999999998,1.0233333333333334,4.596666666666667,156,0,246
396,-688.3999999999972,0.9183333333333333,3.5566666666666666,139,0,246
397,-678.4499999999974,0.8766666666666667,4.255,142,0,246
398,-717.3499999999985,0.9333333333333333,4.15,153,0,245
399,-703.9999999999974,0.9383333333333334,3.6066666666666665,165,0,246
400,-1039.9999999999984,1.2866666666666666,6.335,193,0,239
401,-1165.3499999999995,1.4283333333333332,7.085,233,0,240
402,-1154.0,1.42,6.916666666666667,255,0,240
403,-1139.7000000000005,1.395,7.05,231,0,240
404,-811.1999999999989,1.015,5.25,176,0,240
405,-1033.0499999999988,1.245,7.1033333333333335,192,0,239
406,-1176.2999999999993,1.41,7.91,209,0,240
407,-983.2999999999972,1.2233333333333334,5.966666666666667,196,0,240
408,-1266.550000000003,1.5166666666666666,8.338333333333333,243,0,240
409,-1063.3499999999983,1.2933333333333332,6.963333333333333,190,0,239
410,-858.7499999999982,1.0916666666666666,4.963333333333333,207,0,239
411,-1229.2500000000016,1.4516666666666667,8.665,279,0,240
412,-992.1499999999978,1.2383333333333333,5.891666666666667,230,0,240
413,-886.6999999999981,1.1216666666666666,5.175,222,0,239
414,-910.5499999999979,1.1466666666666667,5.351666666666667,228,0,240
415,-816.8999999999974,1.045,4.72,190,0,240
416,-842.2499999999976,1.0716666666666668,4.925,216,0,240
417,-1088.4999999999995,1.2966666666666666,7.701666666666667,216,0,239
418,-848.1999999999973,1.075,5.011666666666667,223,0,239
419,-1031.8999999999983,1.2766666666666666,6.298333333333333,259,0,241
420,-1168.649999999998,1.4316666666666666,7.135,242,0,240
421,-1126.5499999999988,1.385,6.865,228,0,242
422,-941.5999999999988,1.195,5.248333333333333,203,0,241
423,-1107.1999999999991,1.37,6.578333333333333,215,0,241
424,-1164.949999999999,1.42,7.303333333333334,218,0,241
425,-1208.4999999999993,1.47,7.555,229,0,241
426,-1192.0999999999997,1.4683333333333333,7.081666666666667,213,0,243
427,-1180.7999999999981,1.4433333333333334,7.26,244,0,240
428,-1123.7999999999988,1.385,6.76,226,0,240
429,-922.0499999999985,1.1683333333333332,5.246666666666667,215,0,241
430,-1106.3499999999995,1.3783333333333334,6.343333333333334,220,0,243
431,-851.6999999999985,1.0933333333333333,4.68,183,0,240
432,-944.4499999999986,1.185,5.593333333333334,204,0,241
433,-896.0499999999988,1.1316666666666666,5.26,195,0,241
434,-808.949999999999,1.0433333333333332,4.453333333333333,157,0,239
435,-958.4499999999988,1.2083333333333333,5.488333333333333,189,0,240
436,-965.1999999999983,1.2,5.926666666666667,189,0,242
437,-871.9499999999988,1.115,4.846666666666667,195,0,241
438,-844.599999999999,1.0933333333333333,4.465,188,0,241
439,-825.2999999999981,1.0583333333333333,4.671666666666667,166,0,241
440,-994.8499999999987,1.235,6.081666666666667,184,0,240
441,-996.4999999999976,1.23,6.2683333333333335,203,0,241
442,-1202.7999999999997,1.4616666666666667,7.545,207,0,241
443,-1210.4499999999985,1.4766666666666666,7.4366666666666665,227,0,239
444,-813.0999999999976,1.035,4.855,166,0,241
445,-899.949999999998,1.1166666666666667,5.74,208,0,241
