episode,episode_reward,avg_total_q,avg_total_w,switches,collisions_sum,arrivals_sum
0,372.605,1.66,14.951666666666666,324,0,246
1,383.275,1.2416666666666667,8.741666666666667,321,0,245
2,384.24999999999983,1.29,8.196666666666667,389,0,245
