episode,t,reward,total_q,total_w,phase,eps,collisions,arrivals
0,0,-0.02,1.0,0.0,0,0.2,0,0
0,1,0.0,0.0,0.0,0,0.19999514292652995,0,0
0,2,0.0,0.0,0.0,0,0.19999028599183144,0,0
0,3,0.0,0.0,0.0,0,0.19998542919590054,0,0
0,4,0.0,0.0,0.0,0,0.19998057253873322,0,0
0,5,0.0,0.0,0.0,0,0.19997571602032557,0,0
0,6,0.0,0.0,0.0,0,0.1999708596406736,0,0
0,7,0.0,0.0,0.0,0,0.19996600339977336,0,0
0,8,0.0,0.0,0.0,0,0.19996114729762085,0,0
0,9,4.5,0.0,0.0,0,0.19995629133421217,0,1
0,10,0.0,0.0,0.0,0,0.1999514355095433,0,0
0,11,0.0,0.0,0.0,0,0.1999465798236103,0,0
0,12,0.0,0.0,0.0,0,0.1999417242764092,0,0
0,13,0.0,0.0,0.0,0,0.19993686886793605,0,0
0,14,0.0,0.0,0.0,0,0.19993201359818685,0,0
0,15,0.0,0.0,0.0,0,0.1999271584671577,0,0
0,16,0.0,0.0,0.0,0,0.19992230347484455,0,0
0,17,0.0,0.0,0.0,0,0.19991744862124353,0,0
0,18,0.0,0.0,0.0,0,0.19991259390635058,0,0
0,19,4.5,0.0,0.0,0,0.19990773933016184,0,1
0,20,0.0,0.0,0.0,0,0.19990288489267327,0,0
0,21,0.0,0.0,0.0,0,0.19989803059388092,0,0
0,22,0.0,0.0,0.0,0,0.19989317643378088,0,0
0,23,0.0,0.0,0.0,0,0.19988832241236912,0,0
0,24,-0.02,1.0,0.0,0,0.19988346852964167,0,0
0,25,0.0,0.0,0.0,0,0.19987861478559468,0,0
0,26,0.0,0.0,0.0,0,0.19987376118022404,0,0
0,27,0.0,0.0,0.0,0,0.1998689077135259,0,0
0,28,-5.0,0.0,0.0,0,0.19986405438549623,0,0
0,29,0.0,0.0,0.0,0,0.19985920119613113,0,0
0,30,-0.02,0.0,0.0,1,0.19985434814542657,0,0
0,31,0.0,0.0,0.0,1,0.19984949523337864,0,0
0,32,0.0,0.0,0.0,1,0.19984464245998335,0,0
0,33,0.0,0.0,0.0,2,0.19983978982523673,0,0
0,34,0.0,0.0,0.0,2,0.19983493732913488,0,0
0,35,0.0,0.0,0.0,2,0.19983008497167376,0,0
0,36,0.0,0.0,0.0,2,0.19982523275284944,0,0
0,37,-5.0,0.0,0.0,2,0.199820380672658,0,0
0,38,0.0,0.0,0.0,2,0.19981552873109543,0,0
0,39,4.5,0.0,0.0,2,0.19981067692815777,0,1
0,40,0.0,0.0,0.0,2,0.19980582526384105,0,0
0,41,4.5,0.0,0.0,2,0.19980097373814135,0,1
0,42,0.0,0.0,0.0,2,0.1997961223510547,0,0
0,43,0.0,0.0,0.0,2,0.19979127110257713,0,0
0,44,0.0,0.0,0.0,2,0.19978641999270466,0,0
0,45,4.5,0.0,0.0,2,0.19978156902143338,0,1
0,46,4.5,0.0,0.0,2,0.19977671818875925,0,1
0,47,4.5,0.0,0.0,2,0.1997718674946784,0,1
0,48,0.0,0.0,0.0,2,0.1997670169391868,0,0
0,49,0.0,0.0,0.0,2,0.19976216652228054,0,0
0,50,0.0,0.0,0.0,2,0.19975731624395562,0,0
0,51,0.0,0.0,0.0,2,0.19975246610420813,0,0
0,52,4.5,0.0,0.0,2,0.1997476161030341,0,1
0,53,0.0,0.0,0.0,2,0.19974276624042953,0,0
0,54,0.0,0.0,0.0,2,0.19973791651639045,0,0
0,55,0.0,0.0,0.0,2,0.19973306693091297,0,0
0,56,4.425,3.0,3.0,2,0.19972821748399308,0,1
0,57,-0.09,3.0,6.0,2,0.19972336817562686,0,0
0,58,-0.105,3.0,9.0,2,0.1997185190058103,0,0
0,59,-0.12,3.0,12.0,2,0.1997136699745395,0,0
0,60,-0.155,3.0,15.0,3,0.19970882108181043,0,0
0,61,-0.15,3.0,18.0,3,0.19970397232761922,0,0
0,62,-0.16499999999999998,3.0,21.0,3,0.19969912371196183,0,0
0,63,4.5,0.0,0.0,0,0.19969427523483435,0,1
0,64,-5.02,1.0,0.0,0,0.19968942689623279,0,0
0,65,0.0,0.0,0.0,0,0.19968457869615322,0,0
0,66,0.0,0.0,0.0,0,0.1996797306345917,0,0
0,67,0.0,0.0,0.0,0,0.19967488271154424,0,0
0,68,0.0,0.0,0.0,0,0.19967003492700688,0,0
0,69,0.0,0.0,0.0,0,0.19966518728097565,0,0
0,70,0.0,0.0,0.0,0,0.19966033977344663,0,0
0,71,0.0,0.0,0.0,0,0.19965549240441585,0,0
0,72,-0.02,1.0,0.0,0,0.19965064517387934,0,0
0,73,9.0,0.0,0.0,0,0.19964579808183316,0,2
0,74,0.0,0.0,0.0,0,0.19964095112827335,0,0
0,75,4.5,0.0,0.0,0,0.19963610431319595,0,1
0,76,0.0,0.0,0.0,0,0.199631257636597,0,0
0,77,0.0,0.0,0.0,0,0.19962641109847254,0,0
0,78,9.0,0.0,0.0,0,0.19962156469881862,0,2
0,79,0.0,0.0,0.0,0,0.1996167184376313,0,0
0,80,0.0,0.0,0.0,0,0.19961187231490657,0,0
0,81,0.0,0.0,0.0,0,0.19960702633064056,0,0
0,82,0.0,0.0,0.0,0,0.19960218048482922,0,0
0,83,0.0,0.0,0.0,0,0.19959733477746866,0,0
0,84,0.0,0.0,0.0,0,0.1995924892085549,0,0
0,85,0.0,0.0,0.0,0,0.199587643778084,0,0
0,86,0.0,0.0,0.0,0,0.19958279848605198,0,0
0,87,0.0,0.0,0.0,0,0.1995779533324549,0,0
0,88,0.0,0.0,0.0,0,0.1995731083172888,0,0
0,89,0.0,0.0,0.0,0,0.19956826344054973,0,0
0,90,0.0,0.0,0.0,0,0.19956341870223374,0,0
0,91,0.0,0.0,0.0,0,0.19955857410233688,0,0
0,92,0.0,0.0,0.0,0,0.19955372964085516,0,0
0,93,18.0,0.0,0.0,0,0.19954888531778464,0,4
0,94,0.0,0.0,0.0,0,0.19954404113312138,0,0
0,95,0.0,0.0,0.0,0,0.19953919708686144,0,0
0,96,0.0,0.0,0.0,0,0.1995343531790008,0,0
0,97,0.0,0.0,0.0,0,0.1995295094095356,0,0
0,98,0.0,0.0,0.0,0,0.1995246657784618,0,0
0,99,4.5,0.0,0.0,0,0.1995198222857755,0,1
0,100,4.5,0.0,0.0,0,0.19951497893147274,0,1
0,101,4.5,0.0,0.0,0,0.19951013571554954,0,1
0,102,0.0,0.0,0.0,0,0.19950529263800196,0,0
0,103,0.0,0.0,0.0,0,0.19950044969882605,0,0
0,104,4.5,0.0,0.0,0,0.19949560689801785,0,1
0,105,-5.02,0.0,0.0,1,0.1994907642355734,0,0
0,106,0.0,0.0,0.0,1,0.1994859217114888,0,0
0,107,0.0,0.0,0.0,1,0.19948107932576004,0,0
0,108,0.0,0.0,0.0,2,0.19947623707838313,0,0
0,109,-0.5,0.0,0.0,2,0.1994713949693542,0,1
0,110,0.0,0.0,0.0,2,0.1994665529986693,0,0
0,111,4.5,0.0,0.0,2,0.1994617111663244,0,1
0,112,0.0,0.0,0.0,2,0.1994568694723156,0,0
0,113,-0.075,3.0,3.0,2,0.19945202791663894,0,0
0,114,-0.11,4.0,6.0,2,0.19944718649929047,0,0
0,115,-0.155,5.0,11.0,2,0.19944234522026624,0,0
0,116,-0.18,5.0,16.0,2,0.1994375040795623,0,0
0,117,-0.20500000000000002,5.0,21.0,2,0.1994326630771747,0,0
0,118,4.27,5.0,26.0,2,0.19942782221309943,0,1
0,119,-0.255,5.0,31.0,2,0.19942298148733262,0,0
0,120,-0.28,5.0,36.0,2,0.19941814089987026,0,0
0,121,-0.30500000000000005,5.0,41.0,2,0.19941330045070843,0,0
0,122,-0.33,5.0,46.0,2,0.1994084601398432,0,0
0,123,-0.355,5.0,51.0,2,0.19940361996727055,0,0
0,124,-0.38,5.0,56.0,2,0.1993987799329866,0,0
0,125,-0.455,7.0,63.0,2,0.19939394003698735,0,0
0,126,-0.49000000000000005,7.0,70.0,2,0.19938910027926887,0,0
0,127,-0.525,7.0,77.0,2,0.19938426065982723,0,0
0,128,-0.56,7.0,84.0,2,0.19937942117865842,0,0
0,129,3.9050000000000002,7.0,91.0,2,0.19937458183575857,0,1
0,130,3.85,7.0,98.0,3,0.19936974263112364,0,1
0,131,-0.665,7.0,105.0,3,0.19936490356474976,0,0
0,132,-0.7000000000000001,7.0,112.0,3,0.19936006463663292,0,0
0,133,-0.36000000000000004,4.0,56.0,0,0.1993552258467692,0,0
0,134,-5.14,2.0,20.0,0,0.19935038719515466,0,0
0,135,0.0,0.0,0.0,0,0.19934554868178528,0,0
0,136,0.0,0.0,0.0,0,0.1993407103066572,0,0
0,137,4.5,0.0,0.0,0,0.19933587206976647,0,1
0,138,0.0,0.0,0.0,0,0.19933103397110905,0,0
0,139,0.0,0.0,0.0,0,0.19932619601068108,0,0
0,140,0.0,0.0,0.0,0,0.19932135818847857,0,0
0,141,4.5,0.0,0.0,0,0.19931652050449758,0,1
0,142,0.0,0.0,0.0,0,0.19931168295873414,0,0
0,143,0.0,0.0,0.0,0,0.19930684555118433,0,0
0,144,0.0,0.0,0.0,0,0.1993020082818442,0,0
0,145,8.98,0.0,0.0,1,0.19929717115070975,0,2
0,146,0.0,0.0,0.0,1,0.1992923341577771,0,0
0,147,4.5,0.0,0.0,1,0.19928749730304227,0,1
0,148,9.0,0.0,0.0,2,0.19928266058650132,0,2
0,149,-10.0,0.0,0.0,2,0.1992778240081503,0,0
0,150,0.0,0.0,0.0,2,0.19927298756798525,0,0
0,151,4.5,0.0,0.0,2,0.19926815126600225,0,1
0,152,4.5,0.0,0.0,2,0.19926331510219733,0,1
0,153,9.0,0.0,0.0,2,0.19925847907656652,0,2
0,154,4.5,0.0,0.0,2,0.1992536431891059,0,1
0,155,0.0,0.0,0.0,2,0.19924880743981155,0,0
0,156,18.0,0.0,0.0,2,0.19924397182867945,0,4
0,157,0.0,0.0,0.0,2,0.19923913635570573,0,0
0,158,4.425,3.0,3.0,2,0.19923430102088638,0,1
0,159,8.91,3.0,6.0,2,0.1992294658242175,0,2
0,160,-0.13,4.0,10.0,2,0.1992246307656951,0,0
0,161,8.35,4.0,14.0,2,0.1992197958453153,0,3
0,162,3.865,3.0,15.0,2,0.19921496106307407,0,2
0,163,4.35,3.0,18.0,2,0.19921012641896751,0,1
0,164,4.335,3.0,21.0,2,0.1992052919129917,0,1
0,165,-5.18,3.0,24.0,2,0.1992004575451426,0,0
0,166,-0.195,3.0,27.0,2,0.19919562331541635,0,0
0,167,4.29,3.0,30.0,2,0.19919078922380898,0,1
0,168,-0.225,3.0,33.0,2,0.19918595527031654,0,0
0,169,-0.24,3.0,36.0,2,0.19918112145493508,0,0
0,170,-0.255,3.0,39.0,2,0.19917628777766064,0,0
0,171,-0.27,3.0,42.0,2,0.19917145423848934,0,0
0,172,-0.28500000000000003,3.0,45.0,2,0.19916662083741715,0,0
0,173,-0.3,3.0,48.0,2,0.19916178757444014,0,0
0,174,-0.315,3.0,51.0,2,0.19915695444955442,0,0
0,175,-0.35000000000000003,3.0,54.0,3,0.19915212146275602,0,0
0,176,-0.37,4.0,58.0,3,0.19914728861404096,0,0
0,177,-5.39,4.0,62.0,3,0.19914245590340532,0,0
0,178,0.0,0.0,0.0,0,0.19913762333084517,0,0
0,179,-5.0,0.0,0.0,0,0.19913279089635652,0,0
0,180,4.5,0.0,0.0,0,0.19912795859993548,0,1
0,181,0.0,0.0,0.0,0,0.19912312644157806,0,0
0,182,0.0,0.0,0.0,0,0.19911829442128037,0,0
0,183,4.5,0.0,0.0,0,0.1991134625390384,0,1
0,184,4.5,0.0,0.0,0,0.19910863079484822,0,1
0,185,0.0,0.0,0.0,0,0.19910379918870594,0,0
0,186,0.0,0.0,0.0,0,0.1990989677206076,0,0
0,187,4.5,0.0,0.0,0,0.19909413639054915,0,1
0,188,0.0,0.0,0.0,0,0.1990893051985268,0,0
0,189,4.5,0.0,0.0,0,0.1990844741445365,0,1
0,190,0.0,0.0,0.0,0,0.19907964322857435,0,0
0,191,9.0,0.0,0.0,0,0.19907481245063643,0,2
0,192,4.5,0.0,0.0,0,0.19906998181071872,0,1
0,193,0.0,0.0,0.0,0,0.19906515130881736,0,0
0,194,4.5,0.0,0.0,0,0.19906032094492834,0,1
0,195,0.0,0.0,0.0,0,0.19905549071904774,0,0
0,196,0.0,0.0,0.0,0,0.19905066063117166,0,0
0,197,0.0,0.0,0.0,0,0.19904583068129608,0,0
0,198,4.5,0.0,0.0,0,0.19904100086941712,0,1
0,199,-0.02,1.0,0.0,0,0.1990361711955308,0,0
0,200,4.5,0.0,0.0,0,0.1990313416596332,0,1
0,201,4.5,0.0,0.0,0,0.19902651226172036,0,1
0,202,4.5,0.0,0.0,0,0.19902168300178838,0,1
0,203,-5.0,0.0,0.0,0,0.19901685387983326,0,0
0,204,4.5,0.0,0.0,0,0.19901202489585107,0,1
0,205,-5.0,0.0,0.0,0,0.19900719604983788,0,0
0,206,0.0,0.0,0.0,0,0.19900236734178975,0,0
0,207,0.0,0.0,0.0,0,0.19899753877170273,0,0
0,208,4.5,0.0,0.0,0,0.19899271033957291,0,1
0,209,4.5,0.0,0.0,0,0.1989878820453963,0,1
0,210,-5.045,1.0,1.0,1,0.198983053889169,0,0
0,211,-0.03,1.0,2.0,1,0.19897822587088707,0,0
0,212,4.465,1.0,3.0,1,0.1989733979905465,0,1
0,213,0.0,0.0,0.0,2,0.19896857024814343,0,0
0,214,-5.0,0.0,0.0,2,0.19896374264367386,0,0
0,215,0.0,0.0,0.0,2,0.1989589151771339,0,0
0,216,0.0,0.0,0.0,2,0.1989540878485196,0,0
0,217,0.0,0.0,0.0,2,0.19894926065782695,0,0
0,218,0.0,0.0,0.0,2,0.1989444336050521,0,0
0,219,0.0,0.0,0.0,2,0.19893960669019106,0,0
0,220,4.5,0.0,0.0,2,0.1989347799132399,0,1
0,221,-5.0,0.0,0.0,2,0.19892995327419472,0,0
0,222,0.0,0.0,0.0,2,0.19892512677305152,0,0
0,223,4.45,2.0,2.0,2,0.19892030040980635,0,1
0,224,-0.08,3.0,4.0,2,0.19891547418445535,0,0
0,225,-0.07,2.0,6.0,2,0.1989106480969945,0,0
0,226,8.92,2.0,8.0,2,0.19890582214741992,0,2
0,227,-0.09,2.0,10.0,2,0.1989009963357276,0,0
0,228,4.38,3.0,12.0,2,0.1988961706619137,0,1
0,229,-0.11000000000000001,2.0,14.0,2,0.19889134512597423,0,0
0,230,4.38,2.0,16.0,2,0.1988865197279052,0,1
0,231,4.37,2.0,18.0,2,0.19888169446770274,0,1
0,232,-5.14,2.0,20.0,2,0.1988768693453629,0,0
0,233,-0.15,2.0,22.0,2,0.19887204436088168,0,0
0,234,-0.16,2.0,24.0,2,0.19886721951425523,0,0
0,235,4.33,2.0,26.0,2,0.19886239480547957,0,1
0,236,4.32,2.0,28.0,2,0.19885757023455075,0,1
0,237,-0.19,2.0,30.0,2,0.19885274580146484,0,0
0,238,-0.2,2.0,32.0,2,0.1988479215062179,0,0
0,239,8.79,2.0,34.0,2,0.198843097348806,0,2
0,240,-0.315,6.0,39.0,2,0.19883827332922524,0,0
0,241,-0.32,5.0,44.0,2,0.1988334494474716,0,0
0,242,4.155,5.0,49.0,2,0.1988286257035412,0,1
0,243,-0.37,5.0,54.0,2,0.19882380209743009,0,0
0,244,8.105,5.0,59.0,2,0.19881897862913434,0,3
0,245,4.005,8.0,67.0,2,0.19881415529864999,0,1
0,246,8.445,9.0,75.0,2,0.1988093321059731,0,2
0,247,-0.5750000000000001,8.0,83.0,2,0.19880450905109975,0,0
0,248,-0.615,8.0,91.0,2,0.19879968613402602,0,0
0,249,-5.5649999999999995,6.0,89.0,2,0.1987948633547479,0,0
0,250,-1.0949999999999998,6.0,95.0,2,0.19879004071326156,0,1
0,251,-0.5700000000000001,5.0,94.0,2,0.198785218209563,0,0
0,252,3.9050000000000002,5.0,99.0,2,0.1987803958436483,0,1
0,253,3.88,5.0,104.0,2,0.19877557361551348,0,1
0,254,3.855,5.0,109.0,2,0.19877075152515467,0,1
0,255,-0.765,8.0,117.0,3,0.1987659295725679,0,0
0,256,-0.81,9.0,126.0,3,0.1987611077577492,0,0
0,257,-0.93,12.0,138.0,3,0.19875628608069468,0,0
0,258,-0.21,6.0,18.0,0,0.1987514645414004,0,0
0,259,-15.18,6.0,12.0,0,0.19874664313986246,0,0
0,260,-0.09,3.0,6.0,0,0.1987418218760768,0,0
0,261,0.0,0.0,0.0,0,0.19873700075003964,0,0
0,262,4.5,0.0,0.0,0,0.19873217976174692,0,1
0,263,0.0,0.0,0.0,0,0.1987273589111948,0,0
0,264,-0.02,1.0,0.0,0,0.19872253819837926,0,0
0,265,0.0,0.0,0.0,0,0.19871771762329643,0,0
0,266,0.0,0.0,0.0,0,0.19871289718594234,0,0
0,267,0.0,0.0,0.0,0,0.19870807688631306,0,0
0,268,0.0,0.0,0.0,0,0.19870325672440467,0,0
0,269,0.0,0.0,0.0,0,0.19869843670021323,0,0
0,270,4.5,0.0,0.0,0,0.1986936168137348,0,1
0,271,0.0,0.0,0.0,0,0.19868879706496542,0,0
0,272,0.0,0.0,0.0,0,0.19868397745390118,0,0
0,273,4.5,0.0,0.0,0,0.19867915798053817,0,1
0,274,-0.5,0.0,0.0,0,0.1986743386448724,0,1
0,275,4.5,0.0,0.0,0,0.1986695194469,0,1
0,276,0.0,0.0,0.0,0,0.198664700386617,0,0
0,277,4.475,1.0,1.0,0,0.19865988146401944,0,1
0,278,-0.03,1.0,2.0,0,0.19865506267910343,0,0
0,279,-0.5350000000000001,1.0,3.0,0,0.19865024403186504,0,1
0,280,-0.04,1.0,4.0,0,0.19864542552230033,0,0
0,281,4.455,1.0,5.0,0,0.19864060715040532,0,1
0,282,-0.125,4.0,9.0,0,0.19863578891617614,0,0
0,283,-0.14500000000000002,4.0,13.0,0,0.1986309708196088,0,0
0,284,-0.19,5.0,18.0,0,0.1986261528606994,0,0
0,285,4.285,5.0,23.0,0,0.198621335039444,0,1
0,286,-0.315,8.0,31.0,0,0.19861651735583868,0,0
0,287,4.145,8.0,39.0,0,0.19861169980987953,0,1
0,288,4.105,8.0,47.0,0,0.19860688240156255,0,1
0,289,-0.43500000000000005,8.0,55.0,0,0.19860206513088383,0,0
0,290,-0.475,8.0,63.0,0,0.19859724799783945,0,0
0,291,-0.515,8.0,71.0,0,0.19859243100242552,0,0
0,292,-0.555,8.0,79.0,0,0.19858761414463802,0,0
0,293,-0.595,8.0,87.0,0,0.19858279742447307,0,0
0,294,-0.655,9.0,95.0,0,0.19857798084192674,0,0
0,295,-0.675,8.0,103.0,0,0.19857316439699507,0,0
0,296,-0.7150000000000001,8.0,111.0,0,0.19856834808967416,0,0
0,297,8.245,8.0,119.0,0,0.19856353191996007,0,2
0,298,-0.795,8.0,127.0,0,0.19855871588784887,0,0
0,299,-0.8350000000000001,8.0,135.0,0,0.1985538999933366,0,0
0,300,-0.875,8.0,143.0,1,0.19854908423641937,0,0
0,301,3.085000000000001,8.0,151.0,1,0.1985442686170932,0,2
0,302,-0.9550000000000001,8.0,159.0,1,0.1985394531353542,0,0
0,303,-0.45,4.0,74.0,2,0.19853463779119845,0,0
0,304,-10.0,0.0,0.0,2,0.19852982258462198,0,0
0,305,9.0,0.0,0.0,2,0.19852500751562088,0,2
0,306,-0.02,1.0,0.0,2,0.1985201925841912,0,0
0,307,4.5,0.0,0.0,2,0.19851537779032905,0,1
0,308,0.0,0.0,0.0,2,0.19851056313403045,0,0
0,309,4.5,0.0,0.0,2,0.1985057486152915,0,1
0,310,0.0,0.0,0.0,2,0.19850093423410825,0,0
0,311,-5.0,0.0,0.0,2,0.1984961199904768,0,0
0,312,0.0,0.0,0.0,2,0.1984913058843932,0,0
0,313,4.5,0.0,0.0,2,0.19848649191585355,0,1
0,314,0.0,0.0,0.0,2,0.19848167808485384,0,0
0,315,0.0,0.0,0.0,2,0.19847686439139023,0,0
0,316,0.0,0.0,0.0,2,0.19847205083545874,0,0
0,317,0.0,0.0,0.0,2,0.19846723741705546,0,0
0,318,4.46,2.0,0.0,2,0.19846242413617646,0,1
0,319,4.425,3.0,3.0,2,0.1984576109928178,0,1
0,320,4.41,3.0,6.0,2,0.19845279798697557,0,1
0,321,-0.105,3.0,9.0,2,0.1984479851186458,0,0
0,322,4.38,3.0,12.0,2,0.19844317238782463,0,1
0,323,8.865,3.0,15.0,2,0.19843835979450805,0,2
0,324,8.85,3.0,18.0,2,0.1984335473386922,0,2
0,325,4.335,3.0,21.0,2,0.19842873502037311,0,1
0,326,-0.18,3.0,24.0,2,0.19842392283954688,0,0
0,327,4.305,3.0,27.0,2,0.19841911079620952,0,1
0,328,-0.21,3.0,30.0,2,0.1984142988903572,0,0
0,329,-0.7249999999999996,3.0,33.0,2,0.19840948712198592,0,1
0,330,-0.24,3.0,36.0,2,0.19840467549109178,0,0
0,331,8.745,3.0,39.0,2,0.19839986399767084,0,2
0,332,-0.27,3.0,42.0,2,0.19839505264171917,0,0
0,333,4.215,3.0,45.0,2,0.19839024142323286,0,1
0,334,8.7,3.0,48.0,2,0.19838543034220796,0,2
0,335,-0.315,3.0,51.0,2,0.19838061939864057,0,0
0,336,8.67,3.0,54.0,2,0.19837580859252674,0,2
0,337,4.155,3.0,57.0,2,0.19837099792386254,0,1
0,338,-5.425,6.0,61.0,2,0.19836618739264406,0,0
0,339,-0.375,3.0,63.0,2,0.19836137699886736,0,0
0,340,-0.39,3.0,66.0,2,0.19835656674252852,0,0
0,341,4.095,3.0,69.0,2,0.19835175662362362,0,1
0,342,-10.46,5.0,72.0,2,0.19834694664214872,0,0
0,343,4.065,3.0,75.0,2,0.1983421367980999,0,1
0,344,-0.45,3.0,78.0,2,0.19833732709147323,0,0
0,345,-0.465,3.0,81.0,3,0.1983325175222648,0,0
0,346,-5.48,3.0,84.0,3,0.19832770809047068,0,0
0,347,-0.495,3.0,87.0,3,0.1983228987960869,0,0
0,348,0.0,0.0,0.0,0,0.19831808963910957,0,0
0,349,-5.0,0.0,0.0,0,0.19831328061953477,0,0
0,350,0.0,0.0,0.0,0,0.19830847173735858,0,0
0,351,4.5,0.0,0.0,0,0.19830366299257707,0,1
0,352,4.5,0.0,0.0,0,0.19829885438518627,0,1
0,353,4.5,0.0,0.0,0,0.1982940459151823,0,1
0,354,4.5,0.0,0.0,0,0.19828923758256123,0,1
0,355,0.0,0.0,0.0,0,0.19828442938731913,0,0
0,356,0.0,0.0,0.0,0,0.1982796213294521,0,0
0,357,0.0,0.0,0.0,0,0.19827481340895614,0,0
0,358,0.0,0.0,0.0,0,0.19827000562582742,0,0
0,359,0.0,0.0,0.0,0,0.19826519798006192,0,0
0,360,0.0,0.0,0.0,0,0.1982603904716558,0,0
0,361,4.5,0.0,0.0,0,0.19825558310060512,0,1
0,362,4.5,0.0,0.0,0,0.1982507758669059,0,1
0,363,0.0,0.0,0.0,0,0.19824596877055425,0,0
0,364,0.0,0.0,0.0,0,0.19824116181154625,0,0
0,365,0.0,0.0,0.0,0,0.198236354989878,0,0
0,366,0.0,0.0,0.0,0,0.19823154830554554,0,0
0,367,0.0,0.0,0.0,0,0.19822674175854496,0,0
0,368,0.0,0.0,0.0,0,0.1982219353488723,0,0
0,369,4.5,0.0,0.0,0,0.1982171290765237,0,1
0,370,4.5,0.0,0.0,0,0.1982123229414952,0,1
0,371,4.5,0.0,0.0,0,0.19820751694378289,0,1
0,372,0.0,0.0,0.0,0,0.19820271108338283,0,0
0,373,4.5,0.0,0.0,0,0.1981979053602911,0,1
0,374,0.0,0.0,0.0,0,0.19819309977450378,0,0
0,375,4.5,0.0,0.0,0,0.19818829432601695,0,1
0,376,0.0,0.0,0.0,0,0.19818348901482669,0,0
0,377,4.5,0.0,0.0,0,0.1981786838409291,0,1
0,378,4.5,0.0,0.0,0,0.19817387880432022,0,1
0,379,-0.075,3.0,3.0,0,0.1981690739049961,0,0
0,380,4.41,3.0,6.0,0,0.19816426914295288,0,1
0,381,-0.105,3.0,9.0,0,0.1981594645181866,0,0
0,382,-0.12,3.0,12.0,0,0.1981546600306934,0,0
0,383,4.365,3.0,15.0,0,0.1981498556804693,0,1
0,384,-0.15,3.0,18.0,0,0.19814505146751035,0,0
0,385,-0.16499999999999998,3.0,21.0,0,0.19814024739181268,0,0
0,386,-0.18,3.0,24.0,0,0.1981354434533724,0,0
0,387,-0.195,3.0,27.0,0,0.19813063965218547,0,0
0,388,-0.21,3.0,30.0,0,0.19812583598824807,0,0
0,389,-0.225,3.0,33.0,0,0.19812103246155627,0,0
0,390,-0.24,3.0,36.0,1,0.19811622907210613,0,0
0,391,-0.255,3.0,39.0,1,0.19811142581989372,0,0
0,392,8.73,3.0,42.0,1,0.19810662270491508,0,2
0,393,0.0,0.0,0.0,2,0.1981018197271664,0,0
0,394,-5.0,0.0,0.0,2,0.19809701688664366,0,0
0,395,0.0,0.0,0.0,2,0.198092214183343,0,0
0,396,0.0,0.0,0.0,2,0.19808741161726046,0,0
0,397,0.0,0.0,0.0,2,0.19808260918839213,0,0
0,398,0.0,0.0,0.0,2,0.1980778068967341,0,0
0,399,0.0,0.0,0.0,2,0.19807300474228243,0,0
0,400,0.0,0.0,0.0,2,0.19806820272503325,0,0
0,401,0.0,0.0,0.0,2,0.19806340084498256,0,0
0,402,0.0,0.0,0.0,2,0.1980585991021265,0,0
0,403,0.0,0.0,0.0,2,0.19805379749646113,0,0
0,404,4.5,0.0,0.0,2,0.19804899602798254,0,1
0,405,-5.0,0.0,0.0,2,0.1980441946966868,0,0
0,406,0.0,0.0,0.0,2,0.19803939350257,0,0
0,407,-0.075,3.0,3.0,2,0.1980345924456282,0,0
0,408,13.37,5.0,6.0,2,0.1980297915258575,0,3
0,409,-5.105,3.0,9.0,2,0.19802499074325397,0,0
0,410,-0.12,3.0,12.0,2,0.19802019009781371,0,0
0,411,4.365,3.0,15.0,2,0.1980153895895328,0,1
0,412,-0.15,3.0,18.0,2,0.1980105892184073,0,0
0,413,4.335,3.0,21.0,2,0.1980057889844333,0,1
0,414,-0.18,3.0,24.0,2,0.1980009888876069,0,0
0,415,4.305,3.0,27.0,2,0.19799618892792412,0,1
0,416,-0.21,3.0,30.0,2,0.19799138910538114,0,0
0,417,4.275,3.0,33.0,2,0.19798658941997394,0,1
0,418,4.26,3.0,36.0,2,0.19798178987169868,0,1
0,419,4.245,3.0,39.0,2,0.1979769904605514,0,1
0,420,-0.27,3.0,42.0,2,0.1979721911865282,0,0
0,421,-0.385,7.0,49.0,2,0.19796739204962516,0,0
0,422,-0.42000000000000004,7.0,56.0,2,0.19796259304983835,0,0
0,423,8.545,7.0,63.0,2,0.19795779418716386,0,2
0,424,8.51,7.0,70.0,2,0.19795299546159778,0,2
0,425,-0.525,7.0,77.0,2,0.19794819687313617,0,0
0,426,3.94,7.0,84.0,2,0.19794339842177516,0,1
0,427,-1.0949999999999998,7.0,91.0,2,0.19793860010751077,0,1
0,428,-0.63,7.0,98.0,2,0.19793380193033913,0,0
0,429,-0.665,7.0,105.0,2,0.1979290038902563,0,0
0,430,3.3000000000000007,7.0,112.0,2,0.19792420598725838,0,2
0,431,3.765,7.0,119.0,2,0.19791940822134144,0,1
0,432,3.73,7.0,126.0,2,0.19791461059250157,0,1
0,433,8.195,7.0,133.0,2,0.19790981310073485,0,2
0,434,3.66,7.0,140.0,2,0.19790501574603736,0,1
0,435,3.625,7.0,147.0,3,0.1979002185284052,0,1
0,436,3.59,7.0,154.0,3,0.19789542144783442,0,1
0,437,-0.9450000000000001,7.0,161.0,3,0.19789062450432116,0,0
0,438,-0.33,3.0,54.0,0,0.19788582769786145,0,0
0,439,-10.0,0.0,0.0,0,0.1978810310284514,0,0
0,440,-0.02,1.0,0.0,0,0.1978762344960871,0,0
